"customer_id","total_revenue","order_count","spend_tier"
15306,"1174.35",3,"mid"
12640,"1174.58",3,"mid"
12885,"1175.22",3,"mid"
16950,"1178.56",3,"mid"
17058,"1179.89",3,"mid"
13752,"1186.28",6,"mid"
15630,"1186.35",2,"mid"
16612,"1187.66",4,"mid"
12462,"1189.59",2,"mid"
13882,"1191.13",5,"mid"
12611,"1193.32",1,"mid"
15145,"1194.73",4,"mid"
17526,"1195.90",4,"mid"
17720,"1195.94",4,"mid"
14487,"1196.33",6,"mid"
17867,"1197.10",6,"mid"
16042,"1197.27",5,"mid"
13211,"1197.42",3,"mid"
13118,"1197.81",5,"high"
15605,"1198.23",5,"high"
17800,"1199.01",9,"high"
17320,"1200.62",3,"high"
13158,"1201.06",4,"high"
16800,"1201.49",1,"high"
15737,"1205.12",8,"high"
17653,"1207.56",4,"high"
12464,"1212.05",8,"high"
16653,"1212.66",2,"high"
13918,"1212.84",2,"high"
18263,"1213.16",3,"high"
13055,"1214.41",3,"high"
17410,"1214.72",5,"high"
13491,"1215.82",10,"high"
15227,"1219.40",5,"high"
14745,"1220.26",5,"high"
16794,"1222.71",10,"high"
13208,"1223.90",6,"high"
15841,"1224.06",4,"high"
17774,"1225.41",4,"high"
12412,"1226.88",3,"high"
12997,"1226.89",4,"high"
14913,"1227.43",4,"high"
18171,"1231.31",5,"high"
18080,"1231.50",2,"high"
15910,"1232.18",8,"high"
15376,"1233.36",3,"high"
14684,"1236.28",5,"high"
15201,"1236.54",5,"high"
13931,"1237.53",2,"high"
14893,"1237.85",2,"high"
13476,"1238.47",2,"high"
12985,"1239.38",2,"high"
17731,"1240.11",4,"high"
17588,"1240.20",3,"high"
17584,"1242.30",2,"high"
16531,"1244.59",7,"high"
14428,"1244.83",5,"high"
13860,"1245.90",5,"high"
12494,"1246.10",7,"high"
15004,"1246.32",1,"high"
13029,"1247.50",3,"high"
12689,"1247.61",2,"high"
14383,"1247.69",3,"high"
14698,"1250.76",5,"high"
17262,"1253.36",5,"high"
13848,"1255.00",3,"high"
17481,"1255.59",4,"high"
16639,"1257.51",3,"high"
14931,"1257.68",5,"high"
13151,"1257.87",1,"high"
17412,"1258.06",7,"high"
17388,"1259.56",4,"high"
16688,"1260.86",4,"high"
15009,"1261.78",3,"high"
15497,"1262.20",2,"high"
16842,"1264.19",3,"high"
13989,"1266.08",2,"high"
14105,"1266.23",1,"high"
17158,"1266.97",3,"high"
17037,"1267.32",1,"high"
16660,"1267.65",4,"high"
15199,"1268.70",4,"high"
14916,"1268.98",4,"high"
13431,"1269.10",2,"high"
13492,"1269.84",3,"high"
14669,"1269.99",3,"high"
12630,"1270.88",2,"high"
12394,"1272.48",2,"high"
17019,"1272.61",4,"high"
16692,"1276.00",2,"high"
16951,"1277.75",3,"high"
13538,"1280.85",7,"high"
13878,"1281.53",1,"high"
16899,"1281.56",6,"high"
17802,"1285.04",3,"high"
17350,"1286.07",4,"high"
16949,"1286.27",6,"high"
15136,"1286.70",4,"high"
15171,"1289.50",1,"high"
16101,"1290.70",1,"high"
15621,"1293.03",4,"high"
16224,"1295.30",4,"high"
16929,"1295.39",7,"high"
17961,"1296.44",39,"high"
15602,"1297.87",9,"high"
12372,"1298.04",3,"high"
12488,"1298.66",3,"high"
15494,"1299.23",2,"high"
15108,"1300.25",4,"high"
14898,"1303.52",6,"high"
15813,"1303.91",2,"high"
17919,"1304.04",1,"high"
16744,"1304.76",7,"high"
12507,"1304.81",3,"high"
14297,"1305.33",4,"high"
13328,"1308.48",1,"high"
14047,"1308.61",5,"high"
16120,"1309.14",4,"high"
14477,"1309.60",4,"high"
14856,"1311.38",3,"high"
12516,"1312.06",2,"high"
12364,"1313.10",4,"high"
16040,"1313.55",3,"high"
14738,"1314.45",7,"high"
14973,"1314.45",3,"high"
16464,"1314.68",3,"high"
14511,"1314.81",5,"high"
12576,"1315.83",5,"high"
14921,"1316.07",2,"high"
12526,"1316.66",3,"high"
16083,"1317.62",2,"high"
13168,"1319.19",4,"high"
14794,"1319.91",7,"high"
16370,"1320.56",4,"high"
17095,"1324.16",3,"high"
12854,"1324.50",3,"high"
17633,"1324.84",4,"high"
15146,"1327.16",2,"high"
16295,"1328.55",4,"high"
12676,"1331.39",6,"high"
17932,"1331.57",3,"high"
15680,"1333.68",3,"high"
12919,"1335.19",6,"high"
16110,"1337.48",3,"high"
15059,"1337.72",9,"high"
12620,"1339.41",3,"high"
15734,"1339.45",2,"high"
13501,"1340.32",1,"high"
16045,"1340.70",4,"high"
18177,"1341.42",6,"high"
13743,"1341.60",7,"high"
16317,"1341.65",3,"high"
17372,"1342.68",8,"high"
12463,"1344.78",4,"high"
15398,"1345.53",2,"high"
14154,"1345.62",2,"high"
12646,"1346.97",2,"high"
12770,"1351.45",1,"high"
16493,"1351.63",4,"high"
16079,"1352.00",3,"high"
15116,"1352.75",4,"high"
14064,"1353.74",5,"high"
14859,"1353.74",4,"high"
17054,"1356.33",5,"high"
13232,"1357.60",7,"high"
15411,"1358.88",4,"high"
14102,"1360.28",5,"high"
13396,"1360.99",2,"high"
14897,"1366.38",4,"high"
13813,"1366.86",4,"high"
15095,"1370.60",4,"high"
14434,"1372.80",6,"high"
16669,"1374.87",3,"high"
15569,"1375.71",5,"high"
12886,"1378.40",2,"high"
17621,"1379.90",3,"high"
16726,"1382.02",5,"high"
16389,"1382.07",4,"high"
14116,"1382.74",5,"high"
14507,"1383.18",6,"high"
13572,"1384.25",1,"high"
17311,"1384.85",2,"high"
18167,"1384.86",3,"high"
13308,"1385.51",3,"high"
12775,"1386.04",5,"high"
17676,"1387.68",6,"high"
12952,"1387.79",4,"high"
15134,"1387.99",8,"high"
15453,"1388.37",7,"high"
16539,"1388.81",4,"high"
15898,"1388.88",5,"high"
13516,"1389.41",3,"high"
13414,"1390.50",3,"high"
15051,"1391.61",3,"high"
15810,"1391.98",4,"high"
17354,"1393.06",1,"high"
13995,"1393.69",5,"high"
18202,"1396.99",3,"high"
14741,"1400.34",6,"high"
15563,"1400.44",4,"high"
17083,"1405.78",3,"high"
15596,"1406.59",5,"high"
15237,"1412.32",4,"high"
17004,"1412.94",2,"high"
16245,"1413.66",3,"high"
16012,"1415.29",3,"high"
14748,"1415.75",5,"high"
14649,"1417.29",4,"high"
18116,"1418.03",8,"high"
17856,"1418.03",4,"high"
15444,"1418.26",2,"high"
16173,"1418.32",6,"high"
17288,"1419.73",7,"high"
14443,"1420.20",4,"high"
14901,"1421.29",9,"high"
14019,"1421.61",3,"high"
16571,"1421.69",3,"high"
16463,"1422.40",4,"high"
15106,"1422.52",5,"high"
15681,"1426.16",5,"high"
14035,"1428.02",5,"high"
16271,"1429.24",5,"high"
16103,"1429.64",6,"high"
13475,"1431.78",4,"high"
16503,"1431.93",4,"high"
14566,"1432.00",1,"high"
13159,"1437.85",4,"high"
14071,"1438.82",8,"high"
15858,"1438.85",5,"high"
15478,"1441.42",2,"high"
17175,"1443.69",4,"high"
13461,"1445.00",3,"high"
13717,"1445.01",6,"high"
17073,"1446.09",4,"high"
14591,"1447.14",4,"high"
15426,"1447.39",5,"high"
14740,"1448.21",3,"high"
15987,"1451.28",7,"high"
13477,"1454.58",6,"high"
13309,"1456.79",5,"high"
16996,"1456.96",6,"high"
16059,"1459.86",6,"high"
17063,"1461.14",7,"high"
14541,"1461.65",8,"high"
14233,"1462.72",4,"high"
12882,"1463.04",2,"high"
14875,"1465.32",2,"high"
16348,"1469.45",7,"high"
15128,"1471.00",4,"high"
14246,"1474.06",3,"high"
14404,"1474.32",6,"high"
12826,"1474.72",7,"high"
15983,"1475.02",4,"high"
14403,"1475.81",4,"high"
17590,"1479.22",3,"high"
15427,"1483.14",3,"high"
18016,"1483.56",5,"high"
14758,"1484.06",4,"high"
14878,"1485.54",9,"high"
16395,"1486.90",5,"high"
17553,"1487.60",1,"high"
14963,"1487.80",5,"high"
13692,"1488.32",3,"high"
13110,"1488.67",7,"high"
15057,"1489.50",2,"high"
17002,"1493.73",3,"high"
16755,"1496.83",3,"high"
14414,"1496.98",7,"high"
17571,"1498.51",4,"high"
13810,"1499.01",3,"high"
16762,"1501.38",3,"high"
15530,"1502.35",4,"high"
12937,"1504.27",4,"high"
15265,"1506.12",2,"high"
16016,"1508.76",8,"high"
16279,"1509.58",3,"high"
16910,"1510.06",8,"high"
16053,"1511.95",2,"high"
16748,"1515.90",5,"high"
13791,"1516.00",2,"high"
14267,"1516.24",3,"high"
16880,"1519.08",7,"high"
13213,"1520.58",5,"high"
13764,"1521.76",3,"high"
16066,"1521.87",5,"high"
16434,"1522.25",7,"high"
16244,"1522.75",2,"high"
15916,"1528.09",8,"high"
14567,"1530.36",2,"high"
14321,"1530.75",5,"high"
12759,"1531.44",3,"high"
13107,"1531.62",4,"high"
15625,"1534.26",4,"high"
15392,"1535.53",4,"high"
12877,"1535.77",12,"high"
13849,"1537.95",2,"high"
17159,"1538.88",3,"high"
16365,"1540.42",9,"high"
12818,"1542.08",1,"high"
15701,"1542.14",4,"high"
13397,"1544.13",5,"high"
16790,"1545.62",6,"high"
14704,"1546.91",9,"high"
14229,"1547.20",3,"high"
13320,"1548.70",4,"high"
15117,"1551.78",5,"high"
15620,"1553.18",3,"high"
16369,"1553.66",3,"high"
13313,"1555.32",5,"high"
16394,"1555.34",5,"high"
14038,"1560.38",3,"high"
18239,"1561.61",5,"high"
17204,"1564.56",4,"high"
17085,"1566.65",5,"high"
15111,"1567.48",3,"high"
15906,"1567.69",7,"high"
12865,"1568.23",2,"high"
16283,"1570.81",5,"high"
17671,"1572.71",4,"high"
13659,"1573.20",2,"high"
13634,"1575.16",5,"high"
13186,"1575.89",3,"high"
16889,"1578.67",3,"high"
13814,"1579.12",2,"high"
12607,"1579.51",1,"high"
15532,"1580.93",4,"high"
12393,"1582.60",4,"high"
14442,"1589.82",2,"high"
18178,"1590.81",4,"high"
15611,"1591.45",13,"high"
14970,"1592.06",4,"high"
16676,"1592.12",4,"high"
16332,"1593.20",7,"high"
17837,"1593.38",8,"high"
13850,"1595.48",1,"high"
16496,"1599.52",3,"high"
15660,"1600.86",9,"high"
14587,"1601.14",9,"high"
14719,"1602.13",5,"high"
16466,"1603.46",7,"high"
12947,"1603.99",6,"high"
16817,"1604.75",9,"high"
12868,"1607.06",6,"high"
14918,"1610.15",2,"high"
13614,"1610.46",4,"high"
14312,"1611.59",6,"high"
15791,"1612.69",2,"high"
16992,"1614.31",5,"high"
14336,"1614.91",4,"high"
18161,"1618.69",5,"high"
16801,"1619.73",4,"high"
14178,"1620.93",7,"high"
17101,"1621.73",4,"high"
14937,"1621.88",3,"high"
15172,"1624.05",5,"high"
13425,"1624.21",3,"high"
16987,"1625.05",7,"high"
14759,"1625.97",3,"high"
16515,"1627.13",5,"high"
12377,"1628.12",2,"high"
17673,"1629.12",6,"high"
14164,"1631.77",2,"high"
15122,"1633.78",3,"high"
12398,"1635.66",1,"high"
13627,"1638.47",5,"high"
15002,"1641.76",4,"high"
12657,"1643.18",4,"high"
13750,"1647.26",5,"high"
14837,"1649.50",4,"high"
16711,"1651.03",5,"high"
17284,"1652.58",6,"high"
14573,"1653.42",9,"high"
15826,"1654.31",3,"high"
15953,"1659.38",8,"high"
14045,"1659.75",4,"high"
12967,"1660.90",2,"high"
15332,"1661.06",4,"high"
15024,"1661.33",10,"high"
15214,"1661.44",8,"high"
13012,"1661.84",8,"high"
12530,"1662.28",4,"high"
12912,"1662.30",5,"high"
16115,"1667.97",8,"high"
17656,"1674.69",5,"high"
13149,"1676.06",4,"high"
13647,"1678.12",4,"high"
16638,"1680.72",10,"high"
13577,"1687.60",4,"high"
13162,"1688.29",4,"high"
12635,"1689.18",2,"high"
17152,"1689.50",3,"high"
15380,"1690.26",5,"high"
16671,"1692.27",3,"high"
16813,"1692.98",10,"high"
15549,"1693.26",3,"high"
14245,"1693.45",2,"high"
12764,"1693.88",1,"high"
16775,"1695.66",11,"high"
13824,"1698.94",5,"high"
17193,"1699.30",7,"high"
13184,"1701.29",10,"high"
16007,"1701.94",4,"high"
12843,"1702.26",8,"high"
17282,"1703.41",3,"high"
16398,"1705.80",2,"high"
15240,"1706.57",5,"high"
16902,"1706.88",1,"high"
12407,"1708.12",5,"high"
15947,"1708.24",1,"high"
12405,"1710.39",1,"high"
14441,"1712.89",4,"high"
17147,"1714.59",4,"high"
13763,"1714.96",1,"high"
17162,"1715.46",10,"high"
15267,"1717.36",5,"high"
14834,"1720.30",6,"high"
17451,"1721.40",7,"high"
16791,"1721.78",7,"high"
17043,"1735.18",4,"high"
14673,"1736.40",5,"high"
17457,"1737.70",5,"high"
17353,"1740.00",2,"high"
17930,"1740.48",5,"high"
14595,"1740.60",6,"high"
13157,"1741.22",4,"high"
15067,"1744.76",3,"high"
13808,"1747.66",5,"high"
13564,"1749.02",3,"high"
16359,"1750.92",9,"high"
15241,"1756.44",8,"high"
12349,"1757.55",1,"high"
12823,"1759.50",5,"high"
12424,"1760.96",2,"high"
16751,"1764.72",1,"high"
15950,"1765.51",4,"high"
13456,"1766.72",6,"high"
16681,"1770.34",6,"high"
14387,"1770.56",3,"high"
17813,"1770.88",5,"high"
15473,"1771.20",7,"high"
15594,"1771.78",5,"high"
17754,"1772.26",5,"high"
12645,"1775.18",4,"high"
17092,"1777.78",4,"high"
15220,"1778.96",6,"high"
16380,"1780.59",1,"high"
15050,"1782.09",3,"high"
14935,"1784.71",1,"high"
14608,"1785.15",4,"high"
13875,"1786.79",5,"high"
14621,"1788.36",5,"high"
14215,"1789.72",6,"high"
12523,"1789.77",11,"high"
16719,"1790.42",7,"high"
13510,"1791.56",4,"high"
18179,"1793.17",6,"high"
13134,"1793.58",4,"high"
18235,"1796.48",3,"high"
12348,"1797.24",4,"high"
17648,"1797.50",4,"high"
17750,"1797.57",9,"high"
13196,"1797.78",4,"high"
13562,"1799.33",3,"high"
16249,"1800.07",5,"high"
15812,"1801.14",5,"high"
17663,"1802.91",7,"high"
13481,"1804.56",5,"high"
15260,"1810.77",7,"high"
17629,"1814.12",8,"high"
17828,"1820.09",4,"high"
16169,"1822.97",4,"high"
17705,"1823.52",9,"high"
16153,"1824.23",5,"high"
17702,"1824.37",4,"high"
18122,"1826.21",6,"high"
15203,"1827.80",6,"high"
16152,"1829.04",1,"high"
14665,"1835.70",5,"high"
13048,"1835.91",4,"high"
15827,"1836.09",14,"high"
13650,"1836.34",6,"high"
18287,"1837.28",3,"high"
14459,"1837.92",1,"high"
13924,"1838.85",6,"high"
14216,"1839.30",4,"high"
14113,"1840.42",4,"high"
16455,"1841.18",7,"high"
16102,"1842.14",3,"high"
17015,"1842.56",3,"high"
12950,"1843.00",3,"high"
18180,"1843.75",6,"high"
17519,"1844.02",6,"high"
12381,"1845.31",5,"high"
12383,"1850.56",5,"high"
13421,"1851.08",2,"high"
16979,"1852.00",6,"high"
12963,"1856.63",8,"high"
14305,"1858.96",3,"high"
17873,"1859.16",5,"high"
12423,"1859.31",8,"high"
14887,"1862.00",1,"high"
16201,"1863.47",4,"high"
17787,"1865.19",4,"high"
14524,"1867.68",9,"high"
16841,"1869.82",6,"high"
17469,"1870.97",5,"high"
16474,"1871.50",7,"high"
13982,"1871.81",4,"high"
16986,"1873.20",2,"high"
17293,"1875.11",9,"high"
15367,"1877.59",4,"high"
17738,"1879.05",4,"high"
16128,"1880.22",5,"high"
13890,"1883.81",10,"high"
16170,"1885.05",6,"high"
15641,"1887.20",4,"high"
12371,"1887.96",2,"high"
14934,"1890.94",2,"high"
17870,"1894.35",12,"high"
17463,"1896.41",5,"high"
12762,"1898.52",2,"high"
14250,"1904.05",3,"high"
15819,"1905.45",4,"high"
14210,"1905.84",6,"high"
17228,"1906.09",8,"high"
16426,"1908.25",10,"high"
14285,"1910.01",4,"high"
17368,"1912.67",8,"high"
15021,"1914.82",9,"high"
16942,"1920.59",9,"high"
13094,"1927.32",12,"high"
16983,"1931.25",7,"high"
14978,"1931.42",5,"high"
14655,"1932.23",4,"high"
12528,"1933.48",6,"high"
15157,"1936.07",3,"high"
15864,"1936.32",6,"high"
14472,"1936.84",8,"high"
14418,"1937.25",3,"high"
15518,"1942.45",8,"high"
15814,"1945.33",4,"high"
14653,"1947.55",7,"high"
14533,"1949.72",7,"high"
17554,"1952.45",5,"high"
12853,"1957.10",6,"high"
14498,"1957.32",5,"high"
15351,"1960.11",7,"high"
17218,"1960.72",10,"high"
17790,"1965.55",14,"high"
12674,"1970.60",4,"high"
17997,"1970.67",8,"high"
16341,"1971.87",4,"high"
17422,"1979.37",6,"high"
13725,"1980.56",8,"high"
13590,"1981.92",6,"high"
13246,"1987.30",6,"high"
17088,"1991.01",4,"high"
17679,"1992.11",2,"high"
18204,"1993.70",3,"high"
17827,"1995.46",5,"high"
16698,"1998.00",2,"high"
13305,"2000.86",10,"high"
18188,"2001.04",3,"high"
15493,"2001.80",5,"high"
16754,"2002.40",1,"high"
17082,"2003.85",2,"high"
14462,"2004.02",11,"high"
14217,"2004.98",17,"high"
14730,"2005.06",8,"high"
16098,"2005.63",7,"high"
15372,"2007.40",1,"high"
15531,"2007.44",2,"high"
14506,"2012.17",5,"high"
15341,"2020.52",1,"high"
14544,"2024.45",2,"high"
16358,"2027.50",4,"high"
17337,"2027.87",4,"high"
16409,"2028.88",5,"high"
13630,"2031.78",7,"high"
17846,"2033.10",1,"high"
18069,"2036.67",5,"high"
13593,"2037.08",5,"high"
12585,"2040.10",2,"high"
14001,"2043.08",3,"high"
13450,"2043.72",6,"high"
17090,"2043.95",7,"high"
17597,"2044.37",1,"high"
13495,"2044.87",5,"high"
17625,"2047.00",4,"high"
14232,"2048.07",5,"high"
17612,"2048.45",6,"high"
17086,"2050.08",6,"high"
16150,"2053.02",5,"high"
14188,"2054.36",6,"high"
17667,"2055.51",5,"high"
12518,"2056.89",5,"high"
14409,"2059.45",6,"high"
16281,"2062.06",1,"high"
12928,"2062.70",5,"high"
12948,"2064.95",7,"high"
14482,"2068.15",6,"high"
18219,"2069.77",10,"high"
18241,"2073.09",17,"high"
14209,"2073.43",6,"high"
14696,"2078.95",7,"high"
18231,"2083.27",5,"high"
16954,"2085.08",9,"high"
14810,"2087.88",11,"high"
18044,"2088.60",10,"high"
13297,"2089.85",4,"high"
17490,"2092.32",7,"high"
13571,"2092.32",12,"high"
14306,"2093.32",2,"high"
18283,"2094.88",16,"high"
17191,"2095.13",7,"high"
16875,"2095.53",5,"high"
12610,"2099.54",5,"high"
13126,"2099.64",8,"high"
15815,"2100.60",5,"high"
17861,"2100.80",8,"high"
14515,"2102.09",6,"high"
14461,"2103.06",3,"high"
18093,"2106.52",4,"high"
18173,"2106.84",4,"high"
13265,"2107.66",5,"high"
14691,"2114.33",5,"high"
18008,"2116.19",9,"high"
18061,"2119.41",10,"high"
13632,"2121.27",5,"high"
15058,"2124.99",11,"high"
14640,"2125.08",6,"high"
16407,"2126.93",10,"high"
14360,"2128.23",4,"high"
13517,"2128.42",3,"high"
17400,"2129.96",5,"high"
12560,"2134.01",3,"high"
14828,"2139.76",3,"high"
17272,"2148.63",4,"high"
16966,"2154.97",7,"high"
13224,"2155.95",2,"high"
16379,"2157.40",4,"high"
14407,"2157.73",6,"high"
16456,"2158.37",5,"high"
12935,"2160.70",7,"high"
13755,"2161.35",9,"high"
12633,"2163.98",4,"high"
12501,"2169.39",1,"high"
12909,"2178.67",5,"high"
12856,"2179.93",6,"high"
14341,"2182.28",8,"high"
15394,"2183.54",4,"high"
16628,"2188.05",5,"high"
15123,"2199.31",2,"high"
17406,"2200.42",3,"high"
13831,"2202.99",6,"high"
15179,"2206.95",5,"high"
15797,"2207.40",4,"high"
13862,"2209.36",8,"high"
12653,"2209.85",2,"high"
12876,"2218.02",2,"high"
15811,"2218.62",6,"high"
15722,"2222.56",5,"high"
13365,"2225.37",2,"high"
12783,"2225.91",6,"high"
17591,"2225.97",7,"high"
14825,"2226.91",12,"high"
14226,"2232.19",5,"high"
18242,"2232.49",4,"high"
15834,"2233.75",4,"high"
16076,"2234.73",10,"high"
14700,"2235.30",3,"high"
14560,"2237.77",22,"high"
16743,"2238.09",7,"high"
14211,"2241.10",9,"high"
15665,"2242.01",2,"high"
16771,"2246.81",5,"high"
15235,"2247.51",12,"high"
17442,"2248.56",6,"high"
16293,"2248.99",10,"high"
14432,"2255.51",6,"high"
16209,"2262.62",5,"high"
16057,"2263.12",7,"high"
13700,"2265.12",10,"high"
14466,"2272.40",7,"high"
17768,"2273.18",3,"high"
13317,"2273.68",6,"high"
16782,"2279.90",13,"high"
12684,"2283.63",7,"high"
17696,"2285.71",8,"high"
13527,"2287.51",7,"high"
12615,"2291.19",4,"high"
15704,"2293.62",4,"high"
13115,"2294.78",4,"high"
15105,"2298.93",7,"high"
16550,"2298.97",5,"high"
16735,"2300.56",5,"high"
15288,"2306.52",5,"high"
13704,"2308.06",9,"high"
13994,"2313.14",6,"high"
15365,"2314.32",7,"high"
14290,"2314.65",5,"high"
17211,"2317.22",8,"high"
17744,"2322.40",6,"high"
17313,"2328.84",1,"high"
15785,"2328.97",5,"high"
12782,"2330.92",5,"high"
15281,"2332.15",9,"high"
17954,"2332.72",12,"high"
18257,"2337.63",8,"high"
12584,"2338.15",9,"high"
18259,"2338.60",3,"high"
12704,"2340.84",8,"high"
14309,"2352.53",9,"high"
15140,"2354.25",7,"high"
14440,"2357.68",5,"high"
14030,"2360.09",8,"high"
17634,"2361.97",9,"high"
12457,"2363.23",7,"high"
15755,"2364.25",6,"high"
13908,"2369.55",4,"high"
14930,"2372.86",3,"high"
17434,"2373.82",7,"high"
13722,"2375.41",3,"high"
15270,"2379.49",7,"high"
14239,"2380.85",11,"high"
14554,"2381.04",4,"high"
14493,"2383.24",5,"high"
17530,"2385.00",10,"high"
15370,"2386.05",7,"high"
13141,"2388.75",5,"high"
18065,"2392.83",14,"high"
15980,"2398.86",3,"high"
17589,"2404.17",4,"high"
12397,"2409.90",2,"high"
15373,"2415.91",12,"high"
15089,"2420.84",6,"high"
17722,"2424.04",4,"high"
16143,"2424.94",6,"high"
13949,"2427.32",6,"high"
17071,"2429.03",9,"high"
15527,"2429.78",8,"high"
14163,"2445.91",4,"high"
15674,"2446.60",5,"high"
13784,"2462.79",11,"high"
17131,"2463.17",5,"high"
15750,"2465.48",8,"high"
12455,"2466.86",6,"high"
17164,"2467.35",7,"high"
14502,"2470.67",11,"high"
14766,"2473.37",6,"high"
17188,"2474.23",7,"high"
17682,"2474.33",6,"high"
13588,"2478.95",9,"high"
13507,"2479.16",4,"high"
14315,"2481.13",6,"high"
16710,"2483.04",10,"high"
12913,"2483.63",5,"high"
12483,"2484.98",8,"high"
16477,"2494.46",7,"high"
15932,"2495.87",8,"high"
12517,"2502.84",5,"high"
13695,"2504.13",15,"high"
12352,"2506.04",8,"high"
15271,"2507.07",15,"high"
15245,"2515.84",3,"high"
13394,"2520.02",8,"high"
17449,"2520.86",7,"high"
13975,"2526.28",6,"high"
17314,"2527.92",8,"high"
14659,"2529.93",9,"high"
13471,"2531.58",4,"high"
17700,"2534.64",4,"high"
14776,"2538.30",11,"high"
13344,"2543.72",3,"high"
14676,"2548.24",6,"high"
14701,"2549.37",9,"high"
14334,"2552.21",8,"high"
15572,"2552.86",7,"high"
16308,"2560.00",4,"high"
18245,"2567.06",7,"high"
15485,"2575.00",3,"high"
16912,"2575.38",11,"high"
14546,"2578.09",5,"high"
13911,"2580.91",9,"high"
15033,"2586.67",10,"high"
14243,"2588.77",10,"high"
13895,"2593.07",4,"high"
16919,"2596.45",11,"high"
12600,"2599.04",10,"high"
17317,"2600.34",3,"high"
13983,"2603.43",12,"high"
14408,"2606.53",7,"high"
13136,"2607.61",5,"high"
16241,"2607.87",13,"high"
12726,"2609.10",7,"high"
18075,"2611.75",10,"high"
12836,"2612.86",4,"high"
14397,"2612.96",19,"high"
15782,"2614.74",3,"high"
13021,"2616.38",9,"high"
14262,"2618.23",8,"high"
16255,"2619.91",8,"high"
18210,"2621.38",6,"high"
17965,"2622.57",14,"high"
13644,"2624.26",4,"high"
13422,"2626.30",1,"high"
18077,"2633.01",11,"high"
17402,"2633.85",13,"high"
12520,"2634.26",5,"high"
13771,"2634.45",4,"high"
13804,"2635.79",7,"high"
15752,"2637.38",7,"high"
17655,"2638.94",7,"high"
13658,"2639.17",5,"high"
18260,"2643.20",6,"high"
16618,"2647.59",5,"high"
13851,"2651.46",3,"high"
12721,"2656.13",6,"high"
15671,"2657.13",7,"high"
14439,"2661.24",1,"high"
12360,"2662.06",3,"high"
14713,"2666.36",11,"high"
13883,"2674.48",5,"high"
17346,"2676.56",15,"high"
12625,"2683.82",2,"high"
17386,"2686.42",6,"high"
18097,"2697.80",6,"high"
14732,"2702.49",8,"high"
14107,"2703.23",7,"high"
13654,"2707.33",6,"high"
13285,"2709.12",4,"high"
17069,"2709.70",9,"high"
15796,"2711.56",8,"high"
12708,"2712.91",10,"high"
12380,"2724.81",4,"high"
12840,"2726.77",4,"high"
16003,"2735.37",5,"high"
16938,"2736.38",4,"high"
15696,"2736.46",8,"high"
14125,"2740.43",3,"high"
14808,"2741.17",8,"high"
12669,"2744.03",3,"high"
15321,"2748.31",3,"high"
13971,"2758.26",8,"high"
14854,"2759.83",7,"high"
15114,"2760.56",10,"high"
15356,"2766.50",10,"high"
13870,"2770.94",8,"high"
17838,"2779.30",5,"high"
14121,"2780.15",4,"high"
12388,"2780.66",6,"high"
17213,"2781.23",7,"high"
14626,"2791.27",4,"high"
17739,"2791.35",7,"high"
12758,"2791.59",2,"high"
12578,"2794.51",2,"high"
13769,"2796.51",10,"high"
15993,"2797.57",7,"high"
16764,"2799.25",13,"high"
16081,"2806.90",5,"high"
13230,"2806.97",14,"high"
18230,"2810.20",7,"high"
14903,"2810.63",5,"high"
12356,"2811.43",3,"high"
16871,"2812.34",6,"high"
13174,"2817.03",3,"high"
14842,"2824.69",4,"high"
17596,"2827.93",7,"high"
14572,"2832.84",7,"high"
14852,"2836.69",6,"high"
15984,"2837.67",10,"high"
16928,"2847.60",17,"high"
18145,"2861.55",4,"high"
12685,"2863.08",6,"high"
14535,"2864.19",3,"high"
13901,"2867.20",5,"high"
14711,"2868.80",11,"high"
15628,"2870.24",9,"high"
14005,"2874.72",5,"high"
17728,"2876.01",3,"high"
14251,"2879.70",5,"high"
15673,"2881.02",4,"high"
16633,"2883.10",6,"high"
13735,"2885.24",4,"high"
12408,"2888.55",5,"high"
18144,"2888.75",12,"high"
17644,"2895.64",11,"high"
12438,"2906.85",2,"high"
14112,"2915.15",7,"high"
12906,"2919.81",5,"high"
15606,"2920.16",9,"high"
17512,"2924.99",10,"high"
14530,"2925.91",6,"high"
16316,"2938.91",8,"high"
17444,"2940.04",3,"high"
17084,"2949.75",2,"high"
14868,"2953.59",8,"high"
17924,"2962.50",7,"high"
16497,"2965.69",6,"high"
15854,"2974.65",12,"high"
14032,"2975.59",11,"high"
13451,"2976.15",5,"high"
14639,"2984.49",6,"high"
15687,"2993.10",9,"high"
14307,"2995.72",6,"high"
12670,"2996.05",5,"high"
17504,"2997.03",9,"high"
17659,"2999.46",12,"high"
15521,"3000.20",8,"high"
12916,"3006.15",4,"high"
12754,"3010.74",3,"high"
18094,"3017.30",7,"high"
12395,"3018.63",12,"high"
12598,"3023.08",8,"high"
16709,"3029.87",5,"high"
16393,"3046.21",13,"high"
16940,"3049.88",3,"high"
17799,"3055.93",10,"high"
14456,"3062.40",9,"high"
16686,"3062.83",7,"high"
13631,"3070.42",11,"high"
12910,"3075.04",8,"high"
18272,"3078.58",6,"high"
16218,"3084.68",7,"high"
15998,"3089.97",5,"high"
13362,"3090.74",4,"high"
17059,"3095.04",5,"high"
13135,"3096.00",1,"high"
14565,"3099.12",4,"high"
14257,"3099.72",5,"high"
